Patrimonio;Prefixo;Material;Operacao;Tipo;Subtipo;Unidade;Unidade Agrupadora;Estado;Acautelado Para
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;DBM 2/15 - Itaipava;15º GBM - Petrópolis;operando;-
-;-;Lanterna Tática Tipo Cotovelo (Anti-Explosão);PLUVIAM;OPERACIONAL;Salvamento;DBM 2/15 - Itaipava;15º GBM - Petrópolis;imprestavel;-
-;-;Cinto Tático (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Luva De Vaqueta (Par) (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;16º GBM - Teresópolis;16º GBM - Teresópolis;em_transito;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Apito Profissional;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;imprestavel;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;16º GBM - Teresópolis;16º GBM - Teresópolis;inoperante;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;16º GBM - Teresópolis;16º GBM - Teresópolis;inoperante;-
-;-;Apito Profissional;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Apito Profissional;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;16º GBM - Teresópolis;16º GBM - Teresópolis;inoperante;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;16º GBM - Teresópolis;16º GBM - Teresópolis;inoperante;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Cantil;PLUVIAM;OPERACIONAL;Salvamento;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Protetor Auricular Tipo Plugue - Caixa Fechada;PLUVIAM;OPERACIONAL;Equipamento de Proteção;16º GBM - Teresópolis;16º GBM - Teresópolis;inoperante;-
-;-;Protetor Auricular Tipo Plugue - Caixa Fechada;PLUVIAM;OPERACIONAL;Equipamento de Proteção;16º GBM - Teresópolis;16º GBM - Teresópolis;inoperante;-
-;-;Corda De Prontidão - até 50m;PLUVIAM;OPERACIONAL;Salvamento;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;operando;-
-;-;Protetor Auricular Tipo Plugue - Caixa Fechada;PLUVIAM;OPERACIONAL;Equipamento de Proteção;16º GBM - Teresópolis;16º GBM - Teresópolis;inoperante;-
-;-;Protetor Auricular Tipo Plugue - Caixa Fechada;PLUVIAM;OPERACIONAL;Equipamento de Proteção;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Protetor Auricular Tipo Plugue - Caixa Fechada;PLUVIAM;OPERACIONAL;Equipamento de Proteção;16º GBM - Teresópolis;16º GBM - Teresópolis;operando;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;15º GBM - Petrópolis;15º GBM - Petrópolis;operando;-
-;-;Alavanca;PLUVIAM;OPERACIONAL;Demais Atividades Especializadas;16º GBM - Teresópolis;16º GBM - Teresópolis;inoperante;-
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 4/6 - Cantagalo;6º GBM - Nova Friburgo;acautelado;3º SGT THAMMY
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Capacete De Salvamento Terrestre (Laranja);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 1/15 - Três Rios;15º GBM - Petrópolis;acautelado;Renovar cautela
-;-;Joelheira Tática Articulada (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;CBA II - Serrana;CBA II - Serrana;acautelado;Renovar cautela
-;-;Joelheira Tática Articulada (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;CBA II - Serrana;CBA II - Serrana;acautelado;Renovar cautela
-;-;Joelheira Tática Articulada (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;CBA II - Serrana;CBA II - Serrana;acautelado;Renovar cautela
-;-;Joelheira Tática Articulada (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;CBA II - Serrana;CBA II - Serrana;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;6º GBM - Nova Friburgo;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
-;-;Cotoveleira Tática De Tecido (Brec);PLUVIAM;OPERACIONAL;Equipamento de Proteção;DBM 2/6 - Cachoeiras de Macacu;6º GBM - Nova Friburgo;acautelado;Renovar cautela
